"relevant","tweet_text","tweet_id","humanitarian_label","original_humanitarian_label","event_type","dataset","year","event_name","original_relevant_label"
"True","We've raised $25000 in donations tonight for #Joplin. Our viewers are so generous. It feels great to help those in need.","99573810628188296705","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","Softball size hail possible in Parker CO storm. along with Tornado threat","99752702476781310024","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","6:56 -- Western Tulsa Warning is under a severe thunderstorm warning... but not a tornado warning.","99001000317813326650","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","6:56 -- Western Tulsa Warning is under a severe thunderstorm warning... but not a tornado warning.","99043621512931057556","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","#ASKTAYLOR we need you in joplin missouri bring hope to the city after the devastating tornado. will you please come?13 13 13 13 13 13 13 13","99450197199215893410","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","Tornado warning needs to be issued for Okfuskee #Oklahoma! #OKWX","99174791516390501999","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","Faced with multiple casualties follow these tweets for triage  #1stAid4 #okwx #Joplin","99380269097360216387","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","Google Street View's the Only Proof This Tornado-Destroyed Block Ever Existed [Image Cache] http://tinyurl.com/3bv734r","99451173197205013499","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","Watching devastation from tornado in Joplin MO. So many disasters this year...floods earthquakes tornadoes. Many praye ...","99004270136263155630","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","@VLOXY tornado!! you might have to run to the land of earthquake. welcome!","99815813771480015869","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","Just got the Tornado Watch for Leavenworth County KS. #ksstorms","99888891675477148418","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","tornado warnings for denton county & ne tarrant county.. Not playing out there.","99551257229187951419","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","Tornado watch for western MO until 3 AM. Includes Kansas City Sedalia Nevada Springfield Branson and Joplin!! Heed the warnings tonight!","99465679696342907301","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","Piedmont Tornado!  http://twitpic.com/5247eo","99839058707128228599","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","HUGE HAIL threat in Parker county TX #txwx","99936490065736727875","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","Tuesday at 9am Thom Hartmann discusses the tornado strikes in the Midwest on """"The Big Picture.""""","99080819438069139081","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","AHCJ member @JoyRobertson is tweeting from #Joplin.","99260383687424991278","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","Moore spotters have been recalled no damage reported in Moore!  Moore EOC will be standing down shortly. #okwx","99443210543010463814","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","SW MO Conservative Network tornado relief workday on Saturday May 28 in #Joplin Missouri. http://ow.ly/52g7P #tpp #teaparty #tornado #MO","99794664186167920204","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","Tornado Warning for Howe Texas #berryweather http://tinyurl.com/3vsy3tn","99899082644504374024","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","We are safe our home is safe. Friends family are safe. but so many others are not. Prayers for the victims of tornado's  ...","99139738296349143843","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","If you live in PadenBoley and Castle please take your Tornado Precautions NOW please! Looks like there may be a... http://fb.me/VFbH5DKx","99617163575688357168","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","Organizations people find ways to donate for tornado relief: DENVER - Several people and organizations have come together to help th...","99384429815398273615","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","#Tornado reported in Springtown Texas. Very close to a direct hit of the city. No word on damage or injuries. #TXWX Follow 4 updates.","99349137005362071931","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","@WxChris2011 Profits superceed a Particularly Dangerous Situation... #tornado #txwx","99063635121941426446","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","TOR Warning Denton County.  TAKE COVER NOW. #txwx","99746026009433045879","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","A Tornado Warning has been issued for Tarrant & Dallas counties until 8:45pm.","99421226053201425259","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","@8Amber8 you ok? RT @wfaaweather: A Tornado Warning has been issued for Tarrant & Parker counties until 8:15pm.","99983836431235237068","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","@WxChris2011 21 is full coverage in DFW #txwx","99392065711490414341","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","Dear Tornado Victims: According to @GOPLeader @EricCantor you're only as important as a corresponding offset. Isn't that s ...","99969816341770457309","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","TWC reporting tornado warnings for Dallas Fort Worth area in Texas. Listen to local reports take cover be alert!","99876742709877599408","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","BREAKING:  Nat'l Weather Service upgrades Tornado that hit Joplin MO to highest-rated EF5 with winds greater than 200 mp ...","99334299585935171535","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","Tornado destroys north Piedmont: http://bit.ly/kcgKHi","99234181960725281785","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","I love tornado season. It's so beautiful!  http://lockerz.com/s/104526272","99639266699781528446","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","#ASKTAYLOR we need you in joplin missouri bring hope to the city after the devastating tornado. will you please come?25256324","99761774539642801385","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","Not just one #tornado but many in Oklahoma! Came out of the shelter to bright Sun shine! Thankful for some great weather folks!","99344574042883593539","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","Tishomingo Ravia Milburn areas take Tornado Precautions.","99449760126298314574","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","Amazing pic! RT @andersoncooper: I took this earlier. Cross still stands above destroyed church #Joplin http://yfrog.com/ ...","99123095145238131411","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","Overwhelmed with stories of families still searching for family members in #JOPLIN. 1500 still missing from Tornado.  ...","99794181430454263438","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","@michaelsjourney GREAT WORK the last two days Michael!  #RedCross #JoplinTornado #APAT #makingadifference","99560900400865642855","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","Tornado threat spreading into North Texas. Cooke Wise and Parker Counties under Tornado Warnings currently","99504960879666568134","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","Tornado in El Reno Ok minutes ago: http://www.youtube.com/watch?v=roX4msxfs_w&feature=youtube_gdata_player","99218437697620817071","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","CPR for children same for adult but third depth of chest for compression one hand for small child  #1stAid4 #okwx  ...","99041157327873854754","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","Tornado ON THE GROUND with debris near Azle. @wfaaweather @wfaaweathertoo","99029243398060672581","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","Joplin Tornado Now Highest-Rated EF5 http://bit.ly/iFWTir","99274954634786456965","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","@simply_devyne @Platinum421 @AJayHECH @NCToyotaSRC #kevinhartquotes A Pray For All the Tornado Victims Today! Xoxota Louca","99448218451194828848","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","My 1000th tweet is dedicated to those in Joplin. God bless you all. We are praying for you and will continue to find ...","99913966034382244070","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","&& I'm home ALL ALONE :( && we not even finna get hot by this tornado  but I'm texting him : /","99741798505686867556","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","please pray for the tornado victims.. PLEASE..","99576096604822926193","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"False","Minstens vier doden bij tornado Oklahoma City: Een tornado die gisteren in de avondspits door het Amerikaanse Ok... http://bit.ly/jZF627","99935916412953783625","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","The Tornado Epidemic Of April 2011 [VIDEO] http://ow.ly/1tasM3","99018928998892368865","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","Yep one more reason to leave Texas for SoCal. Constant tornado warnings and crazy extreme weather.","99391169094444622105","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","I'm so oblivious. How do I know if a tornado is close?","99389363035008505258","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","Ghoshen/Springtown in Parker county TAKE TORNADO PRECAUTIONS","99831270234666818193","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","Wooden cross only thing left standing after tornado at St. Mary's church in Joplin MO. #endofdays #comingsoon","99467518726635644073","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","#Tornado outbreak beginning in North Texas. #txwx","99244048314373341883","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","Our thoughts are with those in #Oklahoma and #Joplin.","99753837652349704489","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","Noooooo! No tornado in Dallas!","99603115884849217464","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"False","Desastres ambientais em curso no mundo : vulcÃƒÂŒÃ‚Â£o ativo (IslÃƒÂŒÃ‚Â¢ndia) tornado desvastador (EUA) CÃƒÂŒ_digo Florestal (Brasil)","99618613175714001804","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","please pray for the tornado victims.. PLEASE..","99854374205333033773","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","There are 8 tornado-producing storms in central and northern #Oklahoma right now. Oy.","99268614176372424740","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"False","Tornado victims didn t know if we were going to live: He came back on Tuesday to take a pictu... http://bit.ly/m1EXUy rooftoproofing.com","99083048947601423014","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","Great!RT @wunderground: Sign up for weather alerts -- we will DM you when there are warnings for your city : http://wxug.us/ah9k #tornado","99847927330091356317","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","Entire KC metro area is under a tornado watch until 11 PM.  Updates as needed","99563657223473939966","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","#TORNADO WARNING FOR SOUTHWESTERN ATOKA COUNTY IN SOUTHEAST OKLAHOMA NORTHWESTERN BRYAN COUNTY IN SOUTHEAST... http://fb.me/NsA59Ola","99021978149325734087","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","Ghoshen/Springtown in Parker county TAKE TORNADO PRECAUTIONS #txwx","99712934480243018830","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","Dang there was juss uh tornado in missouri now theres one in oklahoma.? End of the world type shit","99279793926707718390","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","#Prayers RT @TeriChristoph: These stories of #Joplin parents searching for their children are absolutely heart-wrenching. Prayers.","99747999816382427146","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","@justinbieber some of my family lost almost everything in the tornado in Joplin Missouri...#JBneedstohaveabenefitconcertforJoplinMO","99016561952799779791","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","Tornado WARNING also includes Wise and Denton counties. Supercell has split.","99729408996629840585","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","Death toll in #Joplin #tornado is 124 1500 people still unaccounted for.","99946247898686662867","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"False","please pray for the tornado victims.. PLEASE..","99112170315658804163","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","Wow RT @CNN: Just In: Storm Prediction Center issues tornado watch for western Missouri; extreme eastern Kansas until 3am","99704695476855276385","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
