"tweet_text","humanitarian_label"
"The federal response to Puerto Rico was One of The Best. Sadly, Puerto Rico let Puerto Ricans die and didnt distribute millions of bottles of water FEMA gave them. Many died to a lack of access to drinkable water. #HurricaneFlorence #WednesdayWisdom","injured_or_dead_people"
"RT @UNOSAT: #Pakistan EQ: UNOSAT sat analysis concludes massive damage http://t.co/lrjbVnO1WY  @UNICEF @UNOCHA @UNESCAP @DisastersChart @Cr…","infrastructure_and_utility_damage"
"@FoxNews The Left is Triggered by Hurricane Harvey Because Being Rescued From Floods.","rescue_volunteering_or_donation_effort"
"#Maria will bring some big swells to the south-facing beaches in SNE but the storm will head to sea after passing NC https://t.co/HfGmP5pSAn","other_relevant_information"
"RT @market32: ⚠ #RedCross is helping people impacted by Hurricane #Maria in Puerto Rico and USVI. You can help now","rescue_volunteering_or_donation_effort"
"Public Works Dept starting to clear roads to get to injured #TCPam #CyclonePam","infrastructure_and_utility_damage"
"DC Police leave for Puerto Rico to assist with hurricane relief  @dcang113th @DCPoliceDept #HurricaneMaria","rescue_volunteering_or_donation_effort"
"I wish there was a way one could break the internet and milk fortune 500 companies by watching their online ads to raise money for nepal","not_related_or_irrelevant"
"Great article from @Jawbone about how the SF earthquake affected people's sleep https://t.co/UsU3P0oCi4","other_relevant_information"
"This guy is demented &amp; always has been. Everything WRONG in CA can be laid at this commies feet. But on the other hand the brain dead zombies of LaLa Land keep electing this piece of human waste. So I guess ultimately its their own damn fault. Yet they want OUR $ for fires","other_relevant_information"
"Youth from unaffected areas helping flood-hit Kashmiris: SRINAGAR, Sep 17: Several youth from unaffected areas... http://t.co/hQTrfLF1ZK","rescue_volunteering_or_donation_effort"
"If you’re on your way to contribute to this drive, please take moving/storage boxes with you if you can. They’re in need of some! Thank you!","requests_or_needs"
"#Matthew strongest Hurricane to hit #Haiti in 52 years. 9 dead. #SouthCarolina to evacuate a million people along the coast.","injured_or_dead_people"
"RT @kloveCRC: Day 2 of our Crisis Response Training with California Fire Chaplain Association. http://t.co/UxPWXPpfCQ","unknown_or_unclassified"
"Sturdy, permanent shelter is important, not just because of the near freezing nights in this arid desert zone, but because of the fierce Monsoon season, looming four short months in the future.","missing_trapped_or_found_people"
"In a country still struggling to recover from a litany of major storms in recent years, targeted evacuations had been ordered. Authorities and volunteers aided with transit by sea and land.","displaced_people_and_evacuations"
"it is very important to live the Presidential Palace the way it is as a Historical Monument for torists to always comes and visit it.","other_relevant_information"
"@craigcalcaterra The plant had not 1, not 2 but 3 back up systems. 3 fail safes. All of them were overrun Harvey was a once in a lifetime hurricane for that","infrastructure_and_utility_damage"
"TB to Del Rey Beach, FL. I was fortunate enough to avoid the hurricane, but my prayers go out to everyone in FL, Haiti, Jamaica &amp; Cuba","sympathy_and_support"
"..at the #blackout I was looking at the sky, for the first time ever santiago had a great view of the stars. It was amazing.","other_relevant_information"
"Latest info on #Harvey -Harvey made 3rd landfall Wednesday -More than 51 inches of rain have fallen -Death toll rises to at least 9","injured_or_dead_people"
"Trump is going back to Texas to witness Hurricane Harvey damage first hand again. #ImpeachTrump #DumpTrump #TheResistance","infrastructure_and_utility_damage"
"Ca n't even wrap my mind around the images of Atlantic City .. the whole city is completely under water .. . #Sandy","not_humanitarian"
"Sunday, Oct 22, 2:00pm, 530 Broadway, United for Puerto Rico# https://t.co/gjoYo24cEz","not_humanitarian"
"@kevinkugler my cousins house was destroyed by irma fema denied her any chance you can retweet this","infrastructure_and_utility_damage"
"ANNOUNCEMENT FROM PAGASA: SUPER TYPHOON #RubyPH WILL BE AS STRONG AS MY FEELINGS FOR U. KINGNA MO YOU ARE ADVISED TO FEEL THE SAME WAY TOO.","not_related_or_irrelevant"
"@soxadotizatu @sehynaqoluk U HAV 2 READ HER STORY TILL D END! http://t.co/ifnC2ZNEqR http://t.co/zXtD7zuEYx Fav &amp; RT #RubyPH","not_related_or_irrelevant"
"As Puerto Ricans face a growing humanitarian crisis following damage from Hurricane Maria, their friends and","infrastructure_and_utility_damage"
"The things Ive seen in San Juan in the last week are distressing and surreal. We need help. #HurricaneMaria #PuertoRicoSeLevanta ἟5἟7","requests_or_needs"
"@narendramodi #Ahmadiyya #Muslim youth wing members under #Relief work #HumanityFirst #India #HF #KeralaFloodRelief #Keralafloods @humanityfirstuk","rescue_volunteering_or_donation_effort"
"RT @mashable: Animation shows the massive ripple of the tsunami caused by the Chile earthquake http://t.co/5YNm63GBVM","other_relevant_information"
".@KelloggCompany says it’s donating 5 semi-trailers of cereal, bars and crackers to the Carolinas as residents grapple with #florence.","rescue_volunteering_or_donation_effort"
"While Kerala reels under the worst flood in history, the priorities of the Modi govt are clear: 1484Cr on PMs travel, 4300Cr on Ads, 3600 Cr on Shivaji statue, 2989 Cr on Patel statue, 4200 Cr on Kumbh Mela &amp; only 100 Cr for Kerala flood relief!","other_relevant_information"
"@akshaykumar Pls urge @SushmaSwaraj to workout evacuation plan for our indians stuck at St. Marteen island @IndiaVenezuela #IrmaHurricane2017 #sxm","displaced_people_and_evacuations"
"RT @PMOIndia: PM taking an areal view of the situation of flood affected areas, in Jammu and Kashmir. http://t.co/PG08GtAEOe","other_relevant_information"
"If your response to a natural disaster isnt empathy but politico-religious point scoring, please stop. No one needs you, your opinion or your special commentary. Either help or get out of the way of ppl helping. #KeralaFloodRelief","not_humanitarian"
"The ninth municipal section Citroniera in Leogane, needs help with health care, food, shelter.","rescue_volunteering_or_donation_effort"
"Awful damage from Hurricane #Odile in Baja California http://t.co/g0FYrcQyqG","infrastructure_and_utility_damage"
"RT @CBCAlerts: 2 dead, up to 14 injured as Harvey churns deeper into Texas; weather prevents crews from reaching hardest-hit parts /","injured_or_dead_people"
"Thoughts and prayers with the Ecuadorians.  :(   Ecuador earthquake of 7.8 magnitude kills dozens https://t.co/H6sFgc4i0b","sympathy_and_support"
"Trump boosts aid to Puerto Rico in the wake of Hurricane Maria #donaldtrump https://t.co/HMNX6BqRKD https://t.co/qvQm1tQtih","unknown_or_unclassified"
"I would like any new information about jobs.","other_relevant_information"
"CNN is currently talking about Nepal. Fox is talking about Baltimore. So tell me again how Baltimore is a democrat issue?","not_related_or_irrelevant"
"information about the earthquake.","other_relevant_information"
"Typhoon Hagupit hits Philippines; heavy rain a concern - CNN http://t.co/AfJuQYYxOr","other_relevant_information"
"Earthquake strikes off west coast of Mexico at magnitude 5.9 https://t.co/E7B34IbENc #news #World https://t.co/qx2Z6fKRQA","unknown_or_unclassified"
"Waterkeeper Alliance has posted images of its first flyover of CAFOS after Hurricane Florence. We still know very little about how much contamination &amp; livestock drowning resulted, but many buildings &amp; waste lagoons were submerged #flickr","infrastructure_and_utility_damage"
"High Tide 1.19m/3.9ft 10:42PM. Public Storm Warning Signal 2 (winds 61-100kph) in Manila. Slow moving #Hagupit Heavy rain warning Keep safe","not_related_or_irrelevant"
"@chrislhayes He should donate the money to Harvey/Irma/Maria hurricane assistance agencies.","rescue_volunteering_or_donation_effort"
"RT @terejana: RT @infobencana: #ChileQuake Map of tsunami travel times, released by the National Tsunami Warning Centre. http://t.co/DoTHEc…","other_relevant_information"
"Hurricane Dorian Impacts: Minor Damage reported in Virgin Islands; Puerto Rico Returns to Work, School","infrastructure_and_utility_damage"
"This volunteer helping with Kerala relief shares the story of finding hope amid the horrors inflicted by the worst flood to hit the state in a century.","rescue_volunteering_or_donation_effort"
"I would like to know if the Milan AC wins the match of delay.","infrastructure_and_utility_damage"
"Our thoughts and prayers go out to all those who have lost lives and all those who have had property damaged by #CycloneIdai . Please be safe!","sympathy_and_support"
"Nepal&gt; donation http://t.co/yaw2zeyDzJ","displaced_people_and_evacuations"
"Take extra good care..Philippines.. #RubyPH","not_related_or_irrelevant"
"RT @HeardinLondon: Here's @CircusKathmandu in Durbar Sq, which is now a pile of rubble. You can donate here http://t.co/FUqbeUx4gN http://t…","rescue_volunteering_or_donation_effort"
"Calendar shift to avoid the rainy season.  #RubyPH: what what what","not_related_or_irrelevant"
"Japan Remains on Flood, Landslide Alert in Wake of Halong Storm - Businessweek http://t.co/uFetB2sveH","other_relevant_information"
"#HurricaneMaria bringing rough surf, high risk of rip currents to Volusia, Flagler https://t.co/EvZ6E2tetr https://t.co/iUv1fGj7hF","unknown_or_unclassified"
"#RubyPH Looks like its moving North and may miss Cebu with the worst stuff. Thoughts are with those in the North, especially my family there","other_relevant_information"
"Hurricane Irma: Sending hurricane relief to Cuba from Miami a challenge  @entornoi","rescue_volunteering_or_donation_effort"
"Great to see! Look forward to working closely together on relief efforts in the coming weeks","rescue_volunteering_or_donation_effort"
"Manchester farmers collecting donations for flooded Nebraska farmers","rescue_volunteering_or_donation_effort"
"""@ishaantharoor: Nepal's other disaster: Its politics http://t.co/8hz23ZF9OA https://t.co/eqMHCNqAi3""","other_relevant_information"
"These conditions look right for landslips. Its great the trains are running but I dont want to go to the Wellington CBD today #eqnz","not_humanitarian"
"@SanchitaGoswam9 @Tanvir_Ansari @cyclic_soul @abishekbagchi @AaronRamsay5 @sparrow2012 @HariSarkar27 @MODIFIREKBAR @jimprabir @PrithaBandyop10 @hungrybengali @IchbinUjjaini @ShubhamTrinamul @SAIKATMGenius @Sujoy011 @Dr_DeepanjanDas @mda_anupam @SayaniSengupt15 @mcavoyed2 @prasunmaitra @felu_mittir @drdenticle @HilaryNewnes @PhoenixIndranil @pritamm22434198 @Aagan86 @arinbasu @AMITAVAKAR14 @parthagee @i_amSudip @GargaC @parvatigoenka @saileenas @Satyanveshi3513 @SBanerjee7775 @m_for_moriarty @SudiptaSwar1 @AndyRC3001 @tanmoy240988 @SujoyNMitra @debasissikdar @oomasrk @Porijon_ @01Arnab @milansarkar64 @ashis4719 @MukherjeeKedar @AMITGKAMIT @mrittik_ank Oh really! The RSS helped so much by photoshopping the pictures and using fake captions of CPIM ministers as RSS workers. Innumerable posts by Sanghis urged people not to help the Keralites as they ate beef.","not_humanitarian"
"Rockport Hurricane Damage: List of Businesses &amp; Buildings Destroyed by Harvey","infrastructure_and_utility_damage"
"While the United States dealt with #Florence, the Hong Kong had severe flooding from #Mangkhut -- causing this car to float!","infrastructure_and_utility_damage"
"I would like to know if you have a sister who is citizen, if she can come get you, to help you enter the US?","not_humanitarian"
".@SunSentinel reporting at least five people are dead at a Hollywood, Florida nursing home that lost power. #Irma","injured_or_dead_people"
"IMF Managing Director Christine Lagarde Expresses Sympathy to Victims of Earthquake in Nepal via official IMF press release today","not_related_or_irrelevant"
"Is there anyone that stands to profit from huge fires ? So many fires in California in the past year and a half. Something very fishy is going on there also.","not_humanitarian"
"Companies keep approaching us about using UAVs in disaster response - I'm sure they can help, but not for everyone https://t.co/NO08c7pZwm","not_related_or_irrelevant"
"Authorities are warning the death toll from the wildfires raging across the U.S. state of California is likely to rise with 31 people already confirmed dead. @PaulKadak #7News","injured_or_dead_people"
